22;16;22;11;14;31;11;22;19;17;12;11;26;26;14;20;23;17;12;27;28;16;20;20;5;19;21;17;10;15;16;20;26;17;19;17;24;28;22;20;15;21;21;19;12;15;18;20;12;11;8;19;11;29;9;13;16;21;15;15;14;12;19;15;21;24;14;17;19;18;19;27;12;23;20;8;18;24;23;22;25;13;14;19;18;9;19;15;17;21;15;16;7;11;21;17;15;19;17;11;16;22;17;9;15;21;17;22;18;21;20;14;12;14;18;15;20;18;6;21;16;13;20;15;18;13;18;14;16;20;21;16;19;27;25;13;15;18;11;24;12;13;20;9;25;15;12;14;16;19;21;7;10;10;15;15;9;14;11;26;14;14;14;15;9;13;12;26;8;16;19;22;28;8;18;15;16;19;20;14;25;16;23;14;30;11;19;13;16;11;150;150;20;22;17;23;17;150;150;12;16;21;15;16;12;18;29;9;18;24;12;20;21;17;22;14;6;21;27;18;20;15;17;17;10;12;16;23;18;11;14;17;21;20;22;16;11;9;12;17;9;21;17;9;14;15;22;18;19;18;15;14;16;15;14;15;10;25;20;12;25;28;8;22;14;19;11;13;15;17;24;14;18;12;13;7;14;20;18;16;10;12;22;21;20;15;18;19;18;21;23;22;13;15;32;17;11;15;11;19;21;27;21;30;15;21;23;16;17;14;17;11;22;15;21;13;17;22;9;17;15;11;8;14;11;10;11;22;13;14;8;12;20;10;20;17;18;21;15;18;16;15;20;22;27;24;5;9;18;14;20;25;14;16;27;2;13;6;25;24;18;22;19;20;17;23;19;23;16;22;7;16;11;20;14;18;26;18;13;13;16;25;17;23;16;13;14;15;7;21;17;21;21;10;18;10;12;9;21;19
26;6;24;21;13;14;16;16;19;11;23;14;16;14;13;25;13;16;21;15;19;19;12;15;18;12;17;14;13;27;22;18;25;18;16;17;21;17;18;12;19;29;22;19;20;12;16;17;28;22;17;15;15;5;15;20;15;12;15;12;14;12;20;10;13;21;14;12;15;24;6;14;23;14;19;20;11;19;21;24;13;14;12;16;18;13;10;18;24;13;14;23;13;20;10;11;23;24;18;17;13;9;19;21;9;13;11;19;18;11;11;14;17;13;11;10;16;19;24;15;10;13;10;12;6;13;12;11;16;16;20;16;20;15;12;13;20;15;8;19;16;13;20;18;20;23;18;7;23;13;14;12;21;12;18;19;25;10;12;15;20;14;17;18;10;17;7;17;26;15;7;7;15;24;15;9;17;15;16;9;17;21;28;15;22;15;15;13;23;150;10;13;23;18;15;15;10;15;16;150;20;23;16;20;20;8;21;12;19;18;23;10;26;9;10;17;21;19;15;21;18;17;21;28;17;8;15;12;17;16;12;14;24;18;21;12;10;11;15;6;28;13;19;18;15;16;11;13;25;15;16;21;13;23;13;16;15;16;18;14;5;10;29;9;17;17;13;23;20;21;17;12;18;22;12;12;23;22;14;19;20;21;21;20;17;8;14;19;19;14;8;19;15;12;11;27;14;16;17;9;13;16;13;17;25;13;22;19;19;17;13;13;25;17;6;11;16;14;19;13;12;19;7;13;15;11;13;21;19;18;11;17;19;23;16;16;16;10;11;14;15;18;21;16;15;15;17;14;19;18;18;20;20;27;18;18;24;17;15;21;12;22;15;12;13;21;7;13;21;17;16;17;16;15;7;10;13;20;21;16;11;17;19;22;8;24;12;16;22;32;16;13;17;19;14;17;16;15;23;24
25;9;15;11;24;18;24;15;6;24;17;12;2;6;14;12;12;23;23;24;15;6;19;17;14;16;11;15;23;27;16;9;9;18;20;22;8;16;23;31;11;15;15;14;20;16;10;11;11;18;12;17;27;13;19;25;12;7;27;27;19;19;16;15;8;16;20;12;15;22;24;19;15;19;21;17;15;16;12;14;16;9;24;25;12;19;12;20;17;11;20;27;13;18;18;20;17;15;23;15;21;16;20;12;14;12;18;15;8;21;18;20;15;14;18;19;7;17;9;7;14;18;21;16;19;17;19;16;18;13;15;12;22;13;14;24;15;14;8;22;19;13;15;12;22;11;17;15;21;25;17;16;12;18;20;26;24;19;21;14;10;15;15;24;14;22;17;19;20;9;13;16;23;18;12;26;9;16;21;11;11;15;16;15;27;9;14;12;150;19;22;21;20;9;26;19;7;28;37;34;150;18;18;7;17;12;17;16;18;13;19;20;20;7;20;17;14;13;14;23;10;26;6;18;18;19;17;20;15;10;6;13;16;18;18;8;19;14;15;27;11;16;17;11;14;8;12;14;16;18;16;16;21;22;24;20;12;8;3;11;24;19;25;17;18;12;19;19;14;28;17;16;18;9;12;22;19;16;23;16;13;15;15;18;23;15;7;21;20;16;23;12;11;19;9;4;10;21;16;16;20;13;16;18;13;16;22;18;18;8;22;27;19;16;17;20;12;19;7;24;14;10;22;18;14;26;9;18;17;14;18;20;17;11;25;15;18;25;15;14;19;22;15;22;15;11;16;19;6;20;16;18;20;18;15;17;19;17;26;17;13;16;15;9;14;20;13;10;16;20;12;20;17;14;27;15;14;18;11;13;15;13;21;24;25;12;18;11;14;26;15;17;21;7;19;22;21;15;11;24
28;15;13;23;27;12;6;23;15;18;16;15;21;20;18;15;17;32;28;10;21;22;20;16;14;14;12;17;12;18;19;15;13;21;15;16;17;21;14;10;18;17;29;18;10;21;22;26;10;16;19;23;7;25;14;17;15;17;19;9;25;14;13;15;24;17;13;17;15;8;14;22;22;16;17;25;24;18;13;25;15;17;14;12;12;18;14;16;11;9;17;21;19;30;13;7;13;13;7;23;27;20;17;13;13;15;14;20;12;15;16;15;12;22;10;23;21;16;21;16;13;23;21;17;12;18;18;24;13;16;19;12;10;18;9;8;14;18;19;11;10;15;16;23;22;11;23;11;14;21;23;14;9;17;25;11;14;13;15;25;12;18;10;28;17;17;23;20;27;19;16;19;20;24;18;12;24;10;18;17;16;11;16;13;14;19;18;2;150;24;22;16;27;23;19;20;47;43;51;35;150;21;9;21;16;13;14;14;13;12;17;15;15;20;10;11;21;17;19;15;15;18;20;24;22;12;13;13;12;19;18;18;8;14;23;21;15;14;18;21;18;13;14;16;12;5;17;17;8;13;14;16;16;9;20;19;10;13;13;4;24;19;19;12;21;22;15;18;14;15;20;25;22;14;20;22;15;12;9;13;20;21;18;10;18;20;19;28;13;10;13;22;9;19;21;14;20;15;15;9;17;15;11;21;18;13;15;22;25;19;13;23;19;17;7;24;16;11;17;6;14;13;12;19;15;21;6;16;15;25;22;14;15;17;18;16;6;16;24;20;15;13;18;18;17;17;21;23;23;16;20;10;14;16;16;20;11;10;22;19;4;13;19;14;5;18;13;15;24;6;13;18;9;15;21;21;18;14;14;3;17;17;19;21;19;21;26;17;11;16;24;14;9;20;12;12;19;19;12;24
18;11;10;26;16;19;17;15;27;18;22;9;22;10;18;16;10;12;17;21;12;16;10;17;20;10;13;22;19;27;20;18;11;26;13;22;25;5;27;11;19;21;11;18;14;25;17;10;13;10;13;13;25;6;13;19;25;17;20;17;13;8;23;13;23;15;18;13;11;16;11;18;16;21;11;16;20;15;26;9;18;11;16;15;28;15;18;19;16;15;15;13;27;6;26;17;18;21;9;12;24;10;20;16;5;16;14;15;22;10;18;23;10;22;25;5;18;22;10;12;22;18;16;6;22;17;17;15;14;11;19;17;18;11;20;16;17;17;19;13;13;20;29;18;14;14;9;19;4;19;25;22;16;10;13;18;16;21;15;22;14;23;18;15;18;11;24;19;15;18;23;28;15;18;16;16;16;24;11;15;1;13;13;20;12;14;15;150;15;32;30;26;28;22;30;40;58;54;57;45;27;150;14;13;13;22;8;17;14;22;18;18;23;18;21;19;13;14;17;15;17;12;19;18;20;2;16;12;15;11;29;17;19;7;16;15;24;18;12;16;16;17;11;5;22;13;8;17;13;9;17;10;15;18;10;23;6;19;20;15;25;8;26;14;21;14;7;15;14;25;19;4;10;11;18;17;25;4;15;11;19;14;19;21;17;10;20;14;23;18;11;22;9;9;19;22;21;13;13;18;19;8;20;11;21;21;24;17;25;19;20;12;26;13;10;15;9;14;21;12;17;26;27;19;22;20;23;18;16;23;20;16;15;19;26;16;12;15;19;15;20;15;14;10;15;24;5;23;14;22;9;12;15;19;16;11;18;21;12;26;15;17;20;24;17;27;26;18;15;11;7;12;22;19;20;16;23;15;15;19;7;28;23;15;24;20;11;15;17;8;13;22;13;20;16;18;13;10;14;19
25;15;14;16;16;13;14;11;18;18;13;14;15;10;18;10;26;17;24;15;21;10;18;19;19;14;14;23;24;24;23;8;15;13;20;15;13;15;22;24;23;17;17;15;28;9;29;11;15;17;15;19;14;20;14;28;21;15;4;18;14;21;20;18;24;21;22;14;13;17;15;14;16;20;13;7;18;16;15;18;12;7;14;13;14;17;20;19;13;24;21;24;14;5;15;20;16;21;19;8;18;14;16;16;14;24;27;13;12;12;17;15;16;24;24;15;18;23;9;14;22;16;20;17;12;14;9;16;16;16;20;19;10;12;15;15;17;17;15;18;22;13;15;12;9;13;24;17;20;9;16;21;13;11;23;23;20;14;19;15;17;17;0;13;24;5;12;15;17;17;14;4;15;22;25;22;18;10;15;23;21;16;12;25;4;17;150;150;32;37;29;25;42;49;42;55;41;59;50;51;30;150;15;19;24;13;18;16;12;18;12;14;29;19;20;20;13;20;14;17;16;12;14;15;24;16;15;30;14;16;23;15;16;22;18;18;13;19;16;20;17;19;19;17;13;19;24;21;25;15;13;25;20;12;17;17;19;17;20;18;21;12;3;7;10;13;18;8;21;17;8;21;10;13;8;26;13;25;16;11;22;7;15;8;12;17;14;16;20;15;24;6;27;18;7;14;29;28;14;17;19;19;13;15;17;16;15;13;25;12;21;16;11;14;16;19;20;5;27;19;18;10;17;17;25;17;19;9;15;16;13;28;20;20;11;11;8;9;15;18;24;12;16;18;8;15;16;9;13;11;17;22;12;15;3;15;25;10;21;17;25;9;12;18;18;20;7;14;15;20;26;19;15;16;11;18;5;19;18;15;17;18;9;11;18;22;12;22;12;12;16;8;16;19;12;26;17;18;13;16
16;14;23;25;19;17;3;15;12;29;18;7;17;17;9;15;14;29;5;13;13;24;19;20;18;17;6;23;18;16;11;18;14;11;15;7;11;22;14;12;15;10;20;14;19;17;14;10;13;15;17;14;24;16;12;17;23;15;22;25;29;10;14;19;15;19;27;14;8;15;13;18;22;17;21;16;27;17;22;16;16;15;14;21;13;11;26;12;24;22;25;16;14;21;25;18;14;12;19;23;24;21;14;23;20;12;13;27;16;17;10;12;19;20;16;12;8;18;16;16;30;13;14;8;18;11;18;23;14;22;12;20;16;15;21;19;14;16;12;12;17;17;22;20;12;11;9;19;13;24;18;12;27;17;15;21;19;18;15;13;13;15;14;17;17;13;18;14;10;19;25;13;22;7;7;15;12;25;17;19;18;15;24;15;14;16;150;41;42;40;36;49;26;27;37;37;22;32;27;47;50;150;19;23;17;26;15;16;9;20;19;24;17;14;12;10;22;6;17;9;10;23;15;23;19;12;20;10;14;14;23;12;16;20;13;25;17;8;12;17;23;15;20;17;21;23;14;12;9;12;12;20;21;16;15;11;14;20;11;4;13;15;13;15;14;21;9;11;19;22;18;22;26;15;12;12;7;14;20;11;15;18;13;4;17;12;23;11;15;25;16;14;20;14;7;14;19;18;17;5;23;24;17;9;25;13;12;20;15;17;12;6;15;17;19;19;18;16;20;16;19;15;19;21;16;24;21;5;11;17;15;21;17;22;13;14;14;11;15;21;6;22;22;15;14;12;13;25;14;23;16;19;13;3;16;22;16;14;9;14;24;14;23;21;18;23;10;9;24;13;20;10;13;20;16;25;16;16;26;21;23;13;20;20;19;21;20;15;14;10;13;18;23;7;18;17;22;18;11;13
21;22;14;16;31;15;26;14;23;10;9;17;16;17;17;23;20;19;16;26;18;15;19;19;21;21;16;16;14;11;17;10;15;16;15;18;20;17;22;26;26;11;12;21;17;19;13;11;12;16;16;13;23;17;21;20;24;14;17;14;15;22;7;14;0;17;25;15;22;27;21;21;12;7;22;16;19;16;18;25;16;21;6;13;15;18;17;21;17;17;10;14;18;18;19;20;24;13;19;19;7;15;14;15;15;14;18;8;20;21;17;14;7;7;23;9;8;10;18;19;21;14;20;10;17;14;15;12;15;20;15;9;19;8;12;8;7;12;13;10;14;20;15;14;17;20;11;18;17;8;12;16;13;26;13;17;12;15;14;16;16;19;14;29;19;19;20;26;4;19;20;15;8;9;21;25;19;15;25;21;22;19;20;18;23;17;20;150;42;46;41;19;44;42;32;34;29;25;50;34;33;150;25;17;13;13;10;10;26;19;22;24;13;27;12;16;16;22;17;16;16;20;15;18;19;6;8;13;20;21;11;19;12;22;18;20;13;17;13;19;12;9;19;13;22;14;19;29;22;9;16;21;21;22;8;9;16;16;10;20;14;17;9;14;21;16;15;16;23;11;18;10;16;17;14;9;13;21;18;23;17;16;20;13;28;21;15;13;13;14;13;15;16;17;22;22;26;16;13;25;19;19;18;6;8;18;21;14;21;23;16;18;19;16;23;18;10;23;19;14;15;10;19;22;20;18;18;20;15;20;18;19;19;10;9;14;20;26;22;11;17;14;8;13;11;14;18;15;14;26;18;17;12;16;13;15;6;20;15;24;25;17;20;12;17;10;13;13;18;13;23;20;19;11;17;17;16;14;15;23;7;19;20;12;8;17;19;13;18;28;13;10;15;16;17;24;13;19;17;19
15;19;15;11;18;13;9;15;14;13;26;13;13;14;24;10;10;16;5;13;22;15;16;17;14;19;18;17;18;17;25;23;20;17;19;20;23;15;15;13;20;16;12;14;21;20;22;13;11;17;15;19;30;19;16;11;19;7;19;19;18;18;15;16;20;10;18;10;16;24;15;13;12;15;9;10;22;21;15;15;10;17;11;15;24;14;12;16;15;15;13;9;19;20;12;24;18;16;3;22;14;17;22;9;10;19;15;20;17;24;24;18;14;24;7;15;23;12;21;4;255;16;22;15;9;21;11;22;13;21;18;3;20;16;22;19;14;17;5;13;16;8;10;20;20;18;21;9;13;12;29;23;6;20;16;23;13;4;20;7;24;18;21;18;16;17;19;18;22;25;15;18;19;11;13;23;18;20;12;23;21;9;12;20;10;11;24;150;34;49;42;34;29;47;41;42;19;21;35;37;45;150;15;15;16;13;18;19;13;18;18;23;16;12;18;9;17;27;17;6;15;25;16;15;8;11;19;22;14;17;13;21;13;18;9;17;23;20;13;13;19;18;16;8;21;15;22;20;18;14;20;10;11;20;20;21;12;18;18;22;8;18;17;26;15;18;10;16;17;17;24;14;21;13;19;28;19;17;15;11;12;11;18;16;15;22;23;21;11;9;14;19;18;17;14;24;15;17;13;13;13;16;14;16;14;20;9;15;13;15;18;22;27;10;23;23;14;20;11;22;19;16;15;16;15;13;13;13;18;18;11;18;14;13;24;22;19;12;15;15;25;14;16;17;22;19;19;29;18;32;20;12;150;25;15;18;15;19;22;20;19;14;24;20;12;15;23;21;14;22;16;15;26;12;25;17;26;12;12;4;18;20;15;16;7;20;15;15;12;14;16;14;13;8;19;15;17;12;21;13
18;24;20;7;21;4;8;15;18;11;16;18;20;21;12;19;17;18;20;16;14;20;23;20;21;22;6;21;21;14;22;17;15;21;11;26;12;25;10;23;16;15;11;12;16;23;15;16;18;17;19;22;6;14;12;15;9;16;18;18;18;20;11;26;10;13;15;9;14;14;25;19;17;11;17;8;11;13;25;28;16;25;13;17;11;11;15;9;20;6;20;18;14;19;15;21;11;16;10;5;19;13;23;17;9;17;26;9;12;9;29;12;15;14;18;19;22;14;15;14;12;14;22;19;24;21;11;11;15;20;18;17;16;26;22;13;24;14;15;10;18;13;18;10;10;21;14;14;14;17;10;17;19;15;14;25;19;19;13;23;16;13;20;23;12;24;16;7;13;27;13;14;23;12;21;10;19;13;13;24;24;9;15;24;16;15;15;150;45;37;36;47;32;48;51;44;19;26;31;38;150;34;16;28;16;18;19;14;17;21;15;17;9;11;18;10;9;15;15;15;17;14;8;14;20;10;18;28;10;23;22;6;20;12;16;13;22;13;20;17;14;17;25;18;17;5;18;22;9;10;23;21;19;11;16;11;16;20;19;23;20;8;19;8;19;27;27;8;20;15;14;20;14;15;8;12;25;11;22;11;9;13;15;22;22;16;7;16;21;17;20;23;13;16;22;18;14;12;19;19;21;17;16;25;21;15;13;14;11;26;19;21;14;16;16;14;15;8;23;14;18;19;17;15;11;16;9;21;21;13;16;10;22;23;25;25;20;19;17;13;25;25;17;15;38;26;15;19;13;150;150;150;24;150;150;21;23;21;14;12;14;13;19;22;19;18;17;18;24;15;23;16;4;14;19;19;22;13;14;12;36;17;12;27;17;10;12;13;15;18;12;32;21;18;20;14;10;17;31;13
